"","KO.P2.1","KO.P2.2","KO.P2.3","KO.P2.4","WT.P2.1","WT.P2.2","WT.P2.3","WT.P2.4","KO.P10.1","KO.P10.2","KO.P10.3","KO.P10.4","WT.P10.1","WT.P10.2","WT.P10.3","WT.P10.4","KO.2.1","KO.2.2","KO.2.3","KO.2.4","WT.2.1","WT.2.2","WT.2.3","WT.2.4"
"104488_at",6.15667925535634,6.56498505666226,6.65542280958069,6.64957461284705,6.44554086350282,6.39589298184977,6.55154394531977,6.30750913310117,6.84172350775962,6.92776568458324,6.88514078938818,6.93384252984597,6.7611041484858,6.9174859207234,6.86924706061114,7.16823606699842,7.07382709019248,7.04853657199017,7.07085660021879,7.28268975093942,6.9707531383224,7.10704009978828,7.04854961166804,7.23747075968801
"97311_at",10.10046045011,9.90758544766996,9.97336365466257,10.0712117481734,9.94797250414875,9.91278253282818,9.95499937129329,10.1367346078429,9.93058019563679,9.72261857590597,9.83121251915331,9.85966941771353,9.67447489833141,9.3907358417897,9.46405067457142,9.75146536765272,9.70142040311261,9.41890676497416,9.53168077766659,9.67096523548653,9.46549653296081,9.24598616522787,9.21825001215865,9.52923944938796
"161027_f_at",4.16889949697028,4.9303058489153,4.58005534117954,5.0047167089841,4.48110711424748,4.28676351061196,4.35365803415989,4.63548250832984,4.7419869641493,5.10502623245754,4.98512957238453,5.06352975969603,4.38508293354365,4.83537475403998,4.66356482179062,4.66569017032851,4.62457111663962,4.94478780918212,4.40736494206841,4.8465250630073,4.39528794477713,4.5432848466852,4.73917198334486,4.63695816537684
"103853_at",5.17962038798031,5.09553374672895,5.12121246378948,5.38496413409052,5.13824262667732,5.19829088339319,5.05420798543402,5.30971969699597,4.61920778060173,4.57321755673037,4.67952237021701,4.75785676240136,4.59413518369125,4.63124707136479,4.64547541815312,4.92442411557846,4.56761724461334,4.49898002552261,4.52796584202394,4.85557427788059,4.58558471731744,4.7228078057188,4.42893125159862,4.61256577318524
"94976_at",8.74204904269354,8.7184971002791,8.73484107733196,8.8310488610364,8.74508189064528,8.79436422513841,8.83836103253861,8.9473948807829,8.05579322221989,7.9178663614996,7.96916950650317,8.00551048374744,7.69996309208505,7.73355047141595,7.73405007797488,7.8761616674048,7.92421381754452,7.90822726579057,7.93564846850502,7.96256036174093,7.91261936756247,7.72693004850492,7.8595938974711,7.91710111321299
"97853_at",7.52745639633052,7.55803337763424,7.08007101919423,7.50100297332919,6.80535374978784,6.91203938151599,6.69092538009501,7.02396233488725,6.79406777071309,7.15289186131818,6.72263766276256,6.98545032199159,6.57443755136361,6.34136840831511,6.23185103470642,6.34910664210667,6.76361830595473,6.74768272339978,6.19782302160562,6.83105570087687,5.76206787634916,5.97990892643323,6.01469794474149,5.92200845913338
"95917_at",5.04714969105444,4.6891103008964,5.01224235870528,4.96392779505629,4.78483975983513,5.0282952208573,4.82513144283585,5.02422951256357,5.49370941937119,5.17695565870955,5.3137529563442,5.24653503921792,5.25199208759778,5.33878313355019,5.37954246323331,5.15268750097445,5.45789493019313,5.47386212745259,5.44010542681826,5.39904680520639,6.04125310317076,6.02538331247051,5.89074961171123,5.8383160629192
"160611_at",4.41711018239956,4.20509449064266,4.5198404052119,4.46686900966927,4.62478184000372,4.3553235497302,4.25965456723289,4.14160933840966,4.94150445914385,4.50396896161814,4.45494033126316,4.61172162493338,4.70184672661609,4.81038333215938,4.91208381316928,4.88263423027295,5.63141667511086,5.00747571635996,4.90039800291331,5.42550714618395,5.43106092918538,5.31058289054156,5.39992349232152,5.38274499459752
"92787_at",9.34243683523674,9.15134278480167,9.23044805950718,9.07367771151534,9.23737355268573,9.39942695725045,9.36098778837014,9.4875532603586,8.69049937611209,8.5103173080564,8.60373234550917,8.53693504593535,8.58377694811336,8.46869289511329,8.45362908989237,8.62782649847599,8.2870065884179,8.16449976189161,8.26297224465671,8.27311524354922,8.37465793927464,8.30279756207783,8.22263644149426,8.46952105674329
"98492_at",8.22759781490769,7.92981974059202,8.2351266546894,8.11837659879234,8.39624869434929,8.35976131649903,8.32159350807635,8.38783250576038,6.92502053805144,6.89199739351991,6.82185096226491,6.91940781142989,6.92950778173385,7.08284707859795,6.84346510208364,6.95962727340514,6.96957282453616,6.94054540865136,6.81868669581202,6.64012172341236,6.89935105239814,6.85136723497586,6.76077359046697,6.75406460645656
"96206_at",6.77014050017932,6.83094113358115,6.67807938105127,6.74334812904136,6.8867919104202,6.80612848946477,6.99369006949625,7.0936187494689,6.43440442983191,6.33717715845598,6.25312409695692,6.48612523576414,6.05981074813885,6.43880309118236,6.29412442548992,6.33770435286905,5.95611453749897,6.0918392106677,6.13034822471328,6.07411858002735,6.16483544033254,6.15931596392433,6.22457260164482,6.12092193902296
